"grupp" "langd"
"2229" "Gr1" 175
"2230" "Gr1" 181
"2231" "Gr1" 173
"2232" "Gr1" 175
"2233" "Gr1" 173
"2234" "Gr1" 176
"2235" "Gr1" 178
"2236" "Gr1" 179
"2237" "Gr1" 175
"2238" "Gr1" 176
"2239" "Gr1" 177
"2240" "Gr1" 178
"2241" "Gr1" 177
"2242" "Gr1" 172
"2243" "Gr1" 167
"2244" "Gr1" 177
"2245" "Gr1" 168
"2246" "Gr1" 174
"2247" "Gr1" 177
"2248" "Gr1" 178
"2249" "Gr1" 170
"2250" "Gr1" 174
"2251" "Gr1" 171
"2252" "Gr1" 176
"2253" "Gr1" 184
"2254" "Gr1" 172
"2255" "Gr1" 174
"2256" "Gr1" 173
"2257" "Gr1" 178
"2258" "Gr1" 177
"2259" "Gr1" 173
"2260" "Gr1" 169
"2261" "Gr1" 171
"2262" "Gr1" 180
"2263" "Gr1" 174
"2264" "Gr1" 173
"2265" "Gr1" 176
"2266" "Gr1" 171
"2267" "Gr1" 173
"2268" "Gr1" 170
"2269" "Gr1" 176
"2270" "Gr1" 175
"2271" "Gr1" 175
"2272" "Gr1" 171
"2273" "Gr1" 171
"2274" "Gr1" 172
"2275" "Gr1" 181
"2276" "Gr1" 175
"2277" "Gr1" 181
"2278" "Gr1" 167
"2279" "Gr1" 179
"2280" "Gr1" 177
"2281" "Gr1" 172
"2282" "Gr1" 174
"2283" "Gr1" 180
"2284" "Gr1" 172
"2285" "Gr1" 174
"2286" "Gr1" 173
"2287" "Gr1" 182
"2288" "Gr1" 174
"2289" "Gr1" 178
"2290" "Gr1" 175
"2291" "Gr1" 176
"2292" "Gr1" 167
"2293" "Gr1" 174
"2294" "Gr1" 170
"2295" "Gr1" 173
"2296" "Gr1" 175
"2297" "Gr1" 175
"2298" "Gr1" 176
"2299" "Gr1" 176
"2300" "Gr1" 177
"2301" "Gr1" 175
"2302" "Gr1" 172
"2303" "Gr1" 161
"2304" "Gr1" 176
"2305" "Gr1" 172
"2306" "Gr1" 176
"2307" "Gr1" 174
"2308" "Gr1" 176
"2309" "Gr1" 179
"2310" "Gr1" 173
"2311" "Gr1" 177
"2312" "Gr1" 174
"2313" "Gr1" 169
"2314" "Gr1" 175
"2315" "Gr1" 176
"2316" "Gr1" 175
"2317" "Gr1" 171
"2318" "Gr1" 169
"2319" "Gr1" 185
"2320" "Gr1" 173
"2321" "Gr1" 179
"2322" "Gr1" 176
"2323" "Gr1" 174
"2324" "Gr1" 172
"2325" "Gr1" 182
"2326" "Gr1" 176
"2327" "Gr1" 173
"2328" "Gr1" 177
"2329" "Gr1" 183
"2330" "Gr1" 182
"2331" "Gr1" 172
"2332" "Gr1" 167
"2333" "Gr1" 176
"2334" "Gr1" 176
"2335" "Gr1" 172
"2336" "Gr1" 175
"2337" "Gr1" 175
"2338" "Gr1" 172
"2339" "Gr1" 176
"2340" "Gr1" 178
"2341" "Gr1" 178
"2342" "Gr1" 184
"2343" "Gr1" 178
"2344" "Gr1" 178
"2345" "Gr1" 179
"2346" "Gr1" 178
"2347" "Gr1" 175
"2348" "Gr1" 175
"2349" "Gr1" 176
"2350" "Gr1" 180
"2351" "Gr1" 176
"2352" "Gr1" 178
"2353" "Gr1" 180
"2354" "Gr1" 172
"2355" "Gr1" 174
"2356" "Gr1" 175
"2357" "Gr1" 179
"2358" "Gr1" 168
"2359" "Gr1" 166
"2360" "Gr1" 175
"2361" "Gr1" 171
"2362" "Gr1" 179
"2363" "Gr1" 168
"2364" "Gr1" 182
"2365" "Gr1" 179
"2366" "Gr1" 169
"2367" "Gr1" 176
"2368" "Gr1" 174
"2369" "Gr1" 173
"2370" "Gr1" 171
"2371" "Gr1" 177
"2372" "Gr1" 178
"2373" "Gr1" 177
"2374" "Gr1" 171
"2375" "Gr1" 177
"2376" "Gr1" 176
"2377" "Gr1" 176
"2378" "Gr1" 174
"2379" "Gr1" 171
"2380" "Gr1" 172
"2381" "Gr1" 173
"2382" "Gr1" 176
"2383" "Gr1" 171
"2384" "Gr1" 170
"2385" "Gr1" 171
"2386" "Gr1" 169
"2387" "Gr1" 177
"2388" "Gr1" 179
"2389" "Gr1" 173
"2390" "Gr1" 177
"2391" "Gr1" 178
"2392" "Gr1" 168
"2393" "Gr1" 172
"2394" "Gr1" 166
"2395" "Gr1" 173
"2396" "Gr1" 172
"2397" "Gr1" 172
"2398" "Gr1" 174
"2399" "Gr1" 171
"2400" "Gr1" 183
"2401" "Gr1" 174
"2402" "Gr1" 177
"2403" "Gr1" 169
"2404" "Gr1" 170
"2405" "Gr1" 177
"2406" "Gr1" 172
"2407" "Gr1" 167
"2408" "Gr1" 175
"2409" "Gr1" 175
"2410" "Gr1" 175
"2411" "Gr1" 178
"2412" "Gr1" 186
"2413" "Gr1" 168
"2414" "Gr1" 173
"2415" "Gr1" 169
"2416" "Gr1" 177
"2417" "Gr1" 171
"2418" "Gr1" 173
"2419" "Gr1" 172
"2420" "Gr1" 179
"2421" "Gr1" 171
"2422" "Gr1" 176
"2423" "Gr1" 180
"2424" "Gr1" 174
"2425" "Gr1" 175
"2426" "Gr1" 175
"2427" "Gr1" 179
"2428" "Gr1" 175
"2429" "Gr1" 172
"2430" "Gr1" 178
"2431" "Gr1" 173
"2432" "Gr1" 174
"2433" "Gr1" 173
"2434" "Gr1" 182
"2435" "Gr1" 174
"2436" "Gr1" 177
"2437" "Gr1" 171
"2438" "Gr1" 177
"2439" "Gr1" 178
"2440" "Gr1" 177
"2441" "Gr1" 175
"2442" "Gr1" 170
"2443" "Gr1" 177
"2444" "Gr1" 173
"2445" "Gr1" 173
"2446" "Gr1" 179
"2447" "Gr1" 172
"2448" "Gr1" 186
"2449" "Gr1" 183
"2450" "Gr1" 178
"2451" "Gr1" 176
"2452" "Gr1" 178
"2453" "Gr1" 170
"2454" "Gr1" 172
"2455" "Gr1" 178
"2456" "Gr1" 177
"2457" "Gr1" 174
"2458" "Gr1" 174
"2459" "Gr1" 176
"2460" "Gr1" 175
"2461" "Gr1" 171
"2462" "Gr1" 174
"2463" "Gr1" 174
"2464" "Gr1" 179
"2465" "Gr1" 176
"2466" "Gr1" 174
"2467" "Gr1" 177
"2468" "Gr1" 179
"2469" "Gr1" 176
"2470" "Gr1" 168
"2471" "Gr1" 172
"2472" "Gr1" 175
"2473" "Gr1" 178
"2474" "Gr1" 176
"2475" "Gr1" 179
"2476" "Gr1" 180
"2477" "Gr1" 170
"2478" "Gr1" 175
"2479" "Gr1" 168
"2480" "Gr1" 180
"2481" "Gr1" 184
"2482" "Gr1" 175
"2483" "Gr1" 173
"2484" "Gr1" 172
"2485" "Gr1" 178
"2486" "Gr1" 175
"2487" "Gr1" 178
"2488" "Gr1" 172
"2489" "Gr1" 179
"2490" "Gr1" 183
"2491" "Gr1" 175
"2492" "Gr1" 175
"2493" "Gr1" 178
"2494" "Gr1" 178
"2495" "Gr1" 171
"2496" "Gr1" 175
"2497" "Gr1" 182
"2498" "Gr1" 170
"2499" "Gr1" 175
"2500" "Gr1" 182
"2501" "Gr1" 171
"2502" "Gr1" 176
"2503" "Gr1" 175
"2504" "Gr1" 178
"2505" "Gr1" 168
"2506" "Gr1" 173
"2507" "Gr1" 179
"2508" "Gr1" 174
"2509" "Gr1" 173
"2510" "Gr1" 184
"2511" "Gr1" 182
"2512" "Gr1" 176
"2513" "Gr1" 181
"2514" "Gr1" 183
"2515" "Gr1" 184
"2516" "Gr1" 172
"2517" "Gr1" 170
"2518" "Gr1" 172
"2519" "Gr1" 175
"2520" "Gr1" 167
"2521" "Gr1" 173
"2522" "Gr1" 169
"2523" "Gr1" 175
"2524" "Gr1" 172
"2525" "Gr1" 176
"2526" "Gr1" 173
"2527" "Gr1" 171
"2528" "Gr1" 171
"2529" "Gr1" 178
"2530" "Gr1" 178
"2531" "Gr1" 176
"2532" "Gr1" 179
"2533" "Gr1" 169
"2534" "Gr1" 176
"2535" "Gr1" 177
"2536" "Gr1" 170
"2537" "Gr1" 176
"2538" "Gr1" 177
"2539" "Gr1" 176
"2540" "Gr1" 173
"2541" "Gr1" 173
"2542" "Gr1" 174
"2543" "Gr1" 174
"2544" "Gr1" 170
"2545" "Gr1" 180
"2546" "Gr1" 175
"2547" "Gr1" 180
"2548" "Gr1" 174
"2549" "Gr1" 171
"2550" "Gr1" 175
"2551" "Gr1" 167
"2552" "Gr1" 175
"2553" "Gr1" 177
"2554" "Gr1" 180
"2555" "Gr1" 182
"2556" "Gr1" 178
"2557" "Gr1" 172
"2558" "Gr1" 174
"2559" "Gr1" 169
"2560" "Gr1" 173
"2561" "Gr1" 169
"2562" "Gr1" 167
"2563" "Gr1" 182
"2564" "Gr1" 174
"2565" "Gr1" 179
"2566" "Gr1" 173
"2567" "Gr1" 168
"2568" "Gr1" 174
"2569" "Gr1" 171
"2570" "Gr1" 169
"2571" "Gr1" 173
"2572" "Gr1" 175
"2573" "Gr1" 174
"2574" "Gr1" 179
"2575" "Gr1" 175
"2576" "Gr1" 179
"2577" "Gr1" 182
"2578" "Gr1" 173
"2579" "Gr1" 178
"2580" "Gr1" 181
"2581" "Gr1" 176
"2582" "Gr1" 177
"2583" "Gr1" 178
"2584" "Gr1" 170
"2585" "Gr1" 173
"2586" "Gr1" 172
"2587" "Gr1" 171
"2588" "Gr1" 180
"2589" "Gr1" 176
"2590" "Gr1" 175
"2591" "Gr1" 174
"2592" "Gr1" 176
"2593" "Gr1" 183
"2594" "Gr1" 174
"2595" "Gr1" 177
"2596" "Gr1" 179
"2597" "Gr1" 167
"2598" "Gr1" 178
"2599" "Gr1" 168
"2600" "Gr1" 174
"2601" "Gr2" 172
"2602" "Gr2" 181
"2603" "Gr2" 175
"2604" "Gr2" 179
"2605" "Gr2" 176
"2606" "Gr2" 175
"2607" "Gr2" 178
"2608" "Gr2" 184
"2609" "Gr2" 181
"2610" "Gr2" 180
"2611" "Gr2" 169
"2612" "Gr2" 186
"2613" "Gr2" 173
"2614" "Gr2" 173
"2615" "Gr2" 181
"2616" "Gr2" 176
"2617" "Gr2" 177
"2618" "Gr2" 173
"2619" "Gr2" 178
"2620" "Gr2" 188
"2621" "Gr2" 177
"2622" "Gr2" 180
"2623" "Gr2" 183
"2624" "Gr2" 177
"2625" "Gr2" 178
"2626" "Gr2" 179
"2627" "Gr2" 182
"2628" "Gr2" 185
"2629" "Gr2" 176
"2630" "Gr2" 171
"2631" "Gr2" 179
"2632" "Gr2" 173
"2633" "Gr2" 173
"2634" "Gr2" 182
"2635" "Gr2" 181
"2636" "Gr2" 178
"2637" "Gr2" 185
"2638" "Gr2" 181
"2639" "Gr2" 180
"2640" "Gr2" 177
"2641" "Gr2" 185
"2642" "Gr2" 170
"2643" "Gr2" 177
"2644" "Gr2" 177
"2645" "Gr2" 178
"2646" "Gr2" 178
"2647" "Gr2" 180
"2648" "Gr2" 179
"2649" "Gr2" 174
"2650" "Gr2" 177
"2651" "Gr2" 185
"2652" "Gr2" 184
"2653" "Gr2" 169
"2654" "Gr2" 179
"2655" "Gr2" 182
"2656" "Gr2" 180
"2657" "Gr2" 182
"2658" "Gr2" 177
"2659" "Gr2" 172
"2660" "Gr2" 179
"2661" "Gr2" 176
"2662" "Gr2" 171
"2663" "Gr2" 177
"2664" "Gr2" 176
"2665" "Gr2" 180
"2666" "Gr2" 177
"2667" "Gr2" 179
"2668" "Gr2" 177
"2669" "Gr2" 177
"2670" "Gr2" 173
"2671" "Gr2" 181
"2672" "Gr2" 175
"2673" "Gr2" 183
"2674" "Gr2" 169
"2675" "Gr2" 172
"2676" "Gr2" 184
"2677" "Gr2" 177
"2678" "Gr2" 179
"2679" "Gr2" 178
"2680" "Gr2" 171
"2681" "Gr2" 173
"2682" "Gr2" 179
"2683" "Gr2" 180
"2684" "Gr2" 180
"2685" "Gr2" 180
"2686" "Gr2" 178
"2687" "Gr2" 172
"2688" "Gr2" 179
"2689" "Gr2" 175
"2690" "Gr2" 184
"2691" "Gr2" 185
"2692" "Gr2" 178
"2693" "Gr2" 176
"2694" "Gr2" 183
"2695" "Gr2" 172
"2696" "Gr2" 173
"2697" "Gr2" 177
"2698" "Gr2" 185
"2699" "Gr2" 178
"2700" "Gr2" 173
"2701" "Gr2" 179
"2702" "Gr2" 175
"2703" "Gr2" 175
"2704" "Gr2" 176
"2705" "Gr2" 175
"2706" "Gr2" 181
"2707" "Gr2" 174
"2708" "Gr2" 177
"2709" "Gr2" 178
"2710" "Gr2" 179
"2711" "Gr2" 188
"2712" "Gr2" 182
"2713" "Gr2" 182
"2714" "Gr2" 171
"2715" "Gr2" 177
"2716" "Gr2" 168
"2717" "Gr2" 179
"2718" "Gr2" 171
"2719" "Gr2" 177
"2720" "Gr2" 179
"2721" "Gr2" 179
"2722" "Gr2" 182
"2723" "Gr2" 182
"2724" "Gr2" 177
"2725" "Gr2" 173
"2726" "Gr2" 174
"2727" "Gr2" 175
"2728" "Gr2" 174
"2729" "Gr2" 182
"2730" "Gr2" 178
"2731" "Gr2" 177
"2732" "Gr2" 179
"2733" "Gr2" 177
"2734" "Gr2" 179
"2735" "Gr2" 179
"2736" "Gr2" 180
"2737" "Gr2" 178
"2738" "Gr2" 178
"2739" "Gr2" 184
"2740" "Gr2" 178
"2741" "Gr2" 182
"2742" "Gr2" 186
"2743" "Gr2" 175
"2744" "Gr2" 177
"2745" "Gr2" 179
"2746" "Gr2" 182
"2747" "Gr2" 174
"2748" "Gr2" 180
"2749" "Gr2" 185
"2750" "Gr2" 173
"2751" "Gr2" 176
"2752" "Gr2" 177
"2753" "Gr2" 181
"2754" "Gr2" 174
"2755" "Gr2" 177
"2756" "Gr2" 173
"2757" "Gr2" 177
"2758" "Gr2" 179
"2759" "Gr2" 174
"2760" "Gr2" 179
"2761" "Gr2" 180
"2762" "Gr2" 183
"2763" "Gr2" 180
"2764" "Gr2" 183
"2765" "Gr2" 178
"2766" "Gr2" 180
"2767" "Gr2" 175
"2768" "Gr2" 182
"2769" "Gr2" 179
"2770" "Gr2" 183
"2771" "Gr2" 170
"2772" "Gr2" 176
"2773" "Gr2" 167
"2774" "Gr2" 184
"2775" "Gr2" 181
"2776" "Gr2" 183
"2777" "Gr2" 180
"2778" "Gr2" 183
"2779" "Gr2" 181
"2780" "Gr2" 178
"2781" "Gr2" 179
"2782" "Gr2" 176
"2783" "Gr2" 182
"2784" "Gr2" 179
"2785" "Gr2" 181
"2786" "Gr2" 185
"2787" "Gr2" 180
"2788" "Gr2" 174
"2789" "Gr2" 180
"2790" "Gr2" 174
"2791" "Gr2" 173
"2792" "Gr2" 174
"2793" "Gr2" 175
"2794" "Gr2" 180
"2795" "Gr2" 175
"2796" "Gr2" 179
"2797" "Gr2" 172
"2798" "Gr2" 185
"2799" "Gr2" 177
"2800" "Gr2" 180
"2801" "Gr2" 183
"2802" "Gr2" 173
"2803" "Gr2" 181
"2804" "Gr2" 184
"2805" "Gr2" 182
"2806" "Gr2" 180
"2807" "Gr2" 180
"2808" "Gr2" 176
"2809" "Gr2" 173
"2810" "Gr2" 182
"2811" "Gr2" 181
"2812" "Gr2" 181
"2813" "Gr2" 179
"2814" "Gr2" 178
"2815" "Gr2" 176
"2816" "Gr2" 176
"2817" "Gr2" 179
"2818" "Gr2" 180
"2819" "Gr2" 182
"2820" "Gr2" 176
"2821" "Gr2" 177
"2822" "Gr2" 170
"2823" "Gr2" 175
"2824" "Gr2" 177
"2825" "Gr2" 175
"2826" "Gr2" 179
"2827" "Gr2" 182
"2828" "Gr2" 171
"2829" "Gr2" 172
"2830" "Gr2" 178
"2831" "Gr2" 182
"2832" "Gr2" 179
"2833" "Gr2" 173
"2834" "Gr2" 178
"2835" "Gr2" 177
"2836" "Gr2" 178
"2837" "Gr2" 176
"2838" "Gr2" 178
"2839" "Gr2" 174
"2840" "Gr2" 173
"2841" "Gr2" 180
"2842" "Gr2" 177
"2843" "Gr2" 180
"2844" "Gr2" 180
"2845" "Gr2" 179
"2846" "Gr2" 173
"2847" "Gr2" 178
"2848" "Gr2" 176
"2849" "Gr2" 177
"2850" "Gr2" 186
"2851" "Gr2" 180
"2852" "Gr2" 179
"2853" "Gr2" 177
"2854" "Gr2" 178
"2855" "Gr2" 178
"2856" "Gr2" 179
"2857" "Gr2" 181
"2858" "Gr2" 183
"2859" "Gr2" 177
"2860" "Gr2" 173
"2861" "Gr2" 182
"2862" "Gr2" 175
"2863" "Gr2" 170
"2864" "Gr2" 184
"2865" "Gr2" 180
"2866" "Gr2" 174
"2867" "Gr2" 174
"2868" "Gr2" 178
"2869" "Gr2" 181
"2870" "Gr2" 174
"2871" "Gr2" 173
"2872" "Gr2" 183
"2873" "Gr2" 181
"2874" "Gr2" 177
"2875" "Gr2" 176
"2876" "Gr2" 185
"2877" "Gr2" 178
"2878" "Gr2" 173
"2879" "Gr2" 176
"2880" "Gr2" 177
"2881" "Gr2" 183
"2882" "Gr2" 175
"2883" "Gr2" 176
"2884" "Gr2" 180
"2885" "Gr2" 184
"2886" "Gr2" 175
"2887" "Gr2" 181
"2888" "Gr2" 178
"2889" "Gr2" 175
"2890" "Gr2" 180
"2891" "Gr2" 174
"2892" "Gr2" 178
"2893" "Gr2" 179
"2894" "Gr2" 175
"2895" "Gr2" 179
"2896" "Gr2" 177
"2897" "Gr2" 186
"2898" "Gr2" 184
"2899" "Gr2" 175
"2900" "Gr2" 186
"2901" "Gr2" 182
"2902" "Gr2" 175
"2903" "Gr2" 173
"2904" "Gr2" 174
"2905" "Gr2" 176
"2906" "Gr2" 176
"2907" "Gr2" 179
"2908" "Gr2" 177
"2909" "Gr2" 178
"2910" "Gr2" 172
"2911" "Gr2" 180
"2912" "Gr2" 177
"2913" "Gr2" 182
"2914" "Gr2" 175
"2915" "Gr2" 180
"2916" "Gr2" 176
"2917" "Gr2" 184
"2918" "Gr2" 177
"2919" "Gr2" 177
"2920" "Gr2" 177
"2921" "Gr2" 170
"2922" "Gr2" 177
"2923" "Gr2" 182
"2924" "Gr2" 180
"2925" "Gr2" 174
"2926" "Gr2" 177
"2927" "Gr2" 179
"2928" "Gr2" 172
"2929" "Gr2" 185
"2930" "Gr2" 182
"2931" "Gr2" 175
"2932" "Gr2" 178
"2933" "Gr2" 175
"2934" "Gr2" 180
"2935" "Gr2" 174
"2936" "Gr2" 168
"2937" "Gr2" 184
"2938" "Gr2" 177
"2939" "Gr2" 183
"2940" "Gr2" 176
"2941" "Gr2" 180
"2942" "Gr2" 178
"2943" "Gr2" 174
"2944" "Gr2" 180
"2945" "Gr2" 184
"2946" "Gr2" 179
"2947" "Gr2" 181
"2948" "Gr2" 175
"2949" "Gr2" 177
"2950" "Gr2" 190
"2951" "Gr2" 180
"2952" "Gr2" 185
"2953" "Gr2" 181
"2954" "Gr2" 174
"2955" "Gr2" 179
"2956" "Gr2" 181
"2957" "Gr2" 170
"2958" "Gr2" 175
"2959" "Gr2" 174
"2960" "Gr2" 175
"2961" "Gr2" 182
"2962" "Gr2" 166
"2963" "Gr2" 175
"2964" "Gr2" 178
"2965" "Gr2" 175
"2966" "Gr2" 188
"2967" "Gr2" 173
"2968" "Gr2" 174
"2969" "Gr2" 177
"2970" "Gr2" 178
"2971" "Gr2" 186
"2972" "Gr2" 177
"2973" "Gr2" 181
"2974" "Gr2" 181
"2975" "Gr2" 173
"2976" "Gr2" 176
"2977" "Gr2" 178
"2978" "Gr2" 177
"2979" "Gr2" 173
"2980" "Gr2" 180
"2981" "Gr2" 181
"2982" "Gr2" 179
"2983" "Gr2" 171
"2984" "Gr2" 177
"2985" "Gr2" 177
"2986" "Gr2" 178
"2987" "Gr2" 179
"2988" "Gr2" 173
"2989" "Gr2" 173
"2990" "Gr2" 184
"2991" "Gr2" 176
"2992" "Gr2" 176
"2993" "Gr2" 178
"2994" "Gr2" 178
"2995" "Gr2" 178
"2996" "Gr2" 179
"2997" "Gr2" 183
"2998" "Gr2" 179
"2999" "Gr2" 176
"3000" "Gr2" 177
"3001" "Gr2" 175
"3002" "Gr2" 173
"3003" "Gr2" 184
"3004" "Gr2" 172
"3005" "Gr2" 176
"3006" "Gr2" 177
"3007" "Gr2" 174
"3008" "Gr2" 176
"3009" "Gr2" 182
"3010" "Gr2" 176
"3011" "Gr2" 175
"3012" "Gr2" 180
"3013" "Gr2" 179
"3014" "Gr2" 175
"3015" "Gr2" 181
"3016" "Gr2" 185
"3017" "Gr2" 178
"3018" "Gr2" 172
"3019" "Gr2" 173
"3020" "Gr2" 179
"3021" "Gr2" 174
"3022" "Gr2" 178
"3023" "Gr2" 184
"3024" "Gr2" 185
"3025" "Gr2" 178
"3026" "Gr2" 175
"3027" "Gr2" 176
"3028" "Gr2" 178
"3029" "Gr2" 177
"3030" "Gr2" 174
"3031" "Gr2" 180
"3032" "Gr2" 178
"3033" "Gr2" 186
"3034" "Gr2" 178
"3035" "Gr2" 183
"3036" "Gr2" 176
"3037" "Gr2" 179
"3038" "Gr2" 186
"3039" "Gr2" 172
"3040" "Gr2" 176
"3041" "Gr2" 181
"3042" "Gr2" 181
"3043" "Gr2" 187
"3044" "Gr2" 176
"3045" "Gr2" 186
"3046" "Gr2" 181
"3047" "Gr2" 177
"3048" "Gr2" 176
"3049" "Gr2" 174
"3050" "Gr2" 177
"3051" "Gr2" 182
"3052" "Gr2" 174
"3053" "Gr2" 178
"3054" "Gr2" 184
"3055" "Gr2" 176
"3056" "Gr2" 176
"3057" "Gr2" 178
"3058" "Gr2" 180
"3059" "Gr2" 174
"3060" "Gr2" 172
"3061" "Gr2" 178
"3062" "Gr2" 177
"3063" "Gr2" 176
"3064" "Gr2" 174
"3065" "Gr2" 180
"3066" "Gr2" 180
"3067" "Gr2" 173
"3068" "Gr2" 182
"3069" "Gr2" 178
"3070" "Gr2" 176
"3071" "Gr2" 187
"3072" "Gr2" 184
"3073" "Gr2" 180
"3074" "Gr2" 179
"3075" "Gr2" 173
"3076" "Gr2" 168
"3077" "Gr2" 176
"3078" "Gr2" 174
"3079" "Gr2" 177
"3080" "Gr2" 184
"3081" "Gr2" 174
"3082" "Gr2" 175
"3083" "Gr2" 175
"3084" "Gr2" 176
"3085" "Gr2" 173
"3086" "Gr2" 177
"3087" "Gr2" 184
"3088" "Gr2" 177
"3089" "Gr2" 188
"3090" "Gr2" 185
"3091" "Gr2" 188
"3092" "Gr2" 183
"3093" "Gr2" 187
"3094" "Gr2" 186
"3095" "Gr2" 175
"3096" "Gr2" 179
"3097" "Gr2" 179
"3098" "Gr2" 175
"3099" "Gr2" 176
"3100" "Gr2" 184
"3101" "Gr2" 185
"3102" "Gr2" 176
"3103" "Gr2" 175
"3104" "Gr2" 181
"3105" "Gr2" 179
"3106" "Gr2" 177
"3107" "Gr2" 182
"3108" "Gr2" 177
"3109" "Gr2" 176
"3110" "Gr2" 171
"3111" "Gr2" 183
"3112" "Gr2" 184
"3113" "Gr2" 182
"3114" "Gr2" 178
"3115" "Gr2" 177
"3116" "Gr2" 181
"3117" "Gr2" 179
"3118" "Gr2" 179
"3119" "Gr2" 173
"3120" "Gr2" 176
"3121" "Gr2" 178
"3122" "Gr2" 178
"3123" "Gr2" 182
"3124" "Gr2" 176
"3125" "Gr2" 180
"3126" "Gr2" 183
"3127" "Gr2" 175
"3128" "Gr2" 179
"3129" "Gr2" 183
"3130" "Gr2" 171
"3131" "Gr2" 173
"3132" "Gr2" 173
"3133" "Gr2" 179
"3134" "Gr2" 183
"3135" "Gr2" 176
"3136" "Gr2" 178
"3137" "Gr2" 175
"3138" "Gr2" 181
"3139" "Gr2" 176
"3140" "Gr2" 176
"3141" "Gr2" 176
"3142" "Gr2" 173
"3143" "Gr2" 183
"3144" "Gr2" 179
"3145" "Gr2" 172
"3146" "Gr2" 175
"3147" "Gr2" 176
"3148" "Gr2" 173
"3149" "Gr2" 177
"3150" "Gr2" 171
"3151" "Gr2" 180
"3152" "Gr2" 181
"3153" "Gr2" 174
"3154" "Gr2" 188
"3155" "Gr2" 177
"3156" "Gr2" 178
"3157" "Gr2" 176
"3158" "Gr2" 176
"3159" "Gr2" 178
"3160" "Gr2" 185
"3161" "Gr2" 175
"3162" "Gr2" 179
"3163" "Gr2" 178
"3164" "Gr2" 176
"3165" "Gr2" 175
"3166" "Gr2" 180
"3167" "Gr2" 178
"3168" "Gr2" 180
"3169" "Gr2" 185
"3170" "Gr2" 176
"3171" "Gr2" 176
"3172" "Gr2" 175
"3173" "Gr2" 178
"3174" "Gr2" 177
"3175" "Gr2" 185
"3176" "Gr2" 173
"3177" "Gr2" 175
"3178" "Gr2" 177
"3179" "Gr2" 174
"3180" "Gr2" 173
"3181" "Gr2" 177
"3182" "Gr2" 184
"3183" "Gr2" 184
"3184" "Gr2" 185
"3185" "Gr2" 175
"3186" "Gr2" 175
"3187" "Gr2" 182
"3188" "Gr2" 175
"3189" "Gr2" 180
"3190" "Gr2" 180
"3191" "Gr2" 173
"3192" "Gr2" 180
"3193" "Gr2" 188
"3194" "Gr2" 177
"3195" "Gr2" 181
"3196" "Gr2" 179
"3197" "Gr2" 180
"3198" "Gr2" 181
"3199" "Gr2" 178
"3200" "Gr2" 179
"3201" "Gr2" 171
"3202" "Gr2" 178
"3203" "Gr2" 179
"3204" "Gr2" 188
"3205" "Gr2" 175
"3206" "Gr2" 179
"3207" "Gr2" 176
"3208" "Gr2" 177
"3209" "Gr2" 178
"3210" "Gr2" 179
"3211" "Gr2" 177
"3212" "Gr2" 178
"3213" "Gr2" 180
"3214" "Gr2" 182
"3215" "Gr2" 169
"3216" "Gr2" 181
"3217" "Gr2" 175
"3218" "Gr2" 174
"3219" "Gr2" 175
"3220" "Gr2" 180
"3221" "Gr2" 174
"3222" "Gr2" 180
"3223" "Gr2" 175
"3224" "Gr2" 183
"3225" "Gr2" 175
"3226" "Gr2" 181
"3227" "Gr2" 177
"3228" "Gr2" 170
"3229" "Gr2" 182
"3230" "Gr2" 177
"3231" "Gr2" 177
"3232" "Gr2" 178
"3233" "Gr2" 177
"3234" "Gr2" 173
"3235" "Gr2" 178
"3236" "Gr2" 188
"3237" "Gr2" 177
"3238" "Gr2" 172
"3239" "Gr2" 171
"3240" "Gr2" 176
"3241" "Gr2" 174
"3242" "Gr2" 180
"3243" "Gr2" 177
"3244" "Gr2" 177
"3245" "Gr2" 179
"3246" "Gr2" 173
"3247" "Gr2" 181
"3248" "Gr2" 185
"3249" "Gr2" 181
"3250" "Gr2" 176
"3251" "Gr2" 177
"3252" "Gr2" 174
"3253" "Gr2" 180
"3254" "Gr2" 173
"3255" "Gr2" 185
"3256" "Gr2" 176
"3257" "Gr2" 186
"3258" "Gr2" 176
"3259" "Gr2" 182
"3260" "Gr2" 183
"3261" "Gr2" 183
"3262" "Gr2" 178
"3263" "Gr2" 185
"3264" "Gr2" 181
"3265" "Gr2" 179
"3266" "Gr2" 173
"3267" "Gr2" 185
"3268" "Gr2" 183
"3269" "Gr2" 173
"3270" "Gr2" 171
"3271" "Gr2" 180
"3272" "Gr2" 177
"3273" "Gr2" 185
"3274" "Gr2" 173
"3275" "Gr2" 176
"3276" "Gr2" 178
"3277" "Gr2" 180
"3278" "Gr2" 171
"3279" "Gr2" 177
"3280" "Gr2" 182
"3281" "Gr2" 179
"3282" "Gr2" 186
"3283" "Gr2" 182
"3284" "Gr2" 186
"3285" "Gr2" 176
"3286" "Gr2" 173
"3287" "Gr2" 178
"3288" "Gr2" 175
"3289" "Gr2" 179
"3290" "Gr2" 176
"3291" "Gr2" 180
"3292" "Gr2" 178
"3293" "Gr2" 171
"3294" "Gr2" 183
"3295" "Gr2" 171
"3296" "Gr2" 179
"3297" "Gr2" 174
"3298" "Gr2" 186
"3299" "Gr2" 176
"3300" "Gr2" 176
"3301" "Gr2" 172
"3302" "Gr2" 183
"3303" "Gr2" 174
"3304" "Gr2" 183
